GeneID	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description
ENSDARG00000086173	0.280625827514093	0.629333607003785	0.130758214377525	15	17164390	17189195	1	protein_coding	relb	v-rel avian reticuloendotheliosis viral oncogene homolog B [Source:ZFIN;Acc:ZDB-GENE-030131-9531]
ENSDARG00000006128	0.280628606163418	0.629333607003785	-0.0793591717765766	13	10849304	10940489	-1	protein_coding	cep170aa	centrosomal protein 170Aa [Source:ZFIN;Acc:ZDB-GENE-090312-109]
ENSDARG00000004302	0.280642285630482	0.629333607003785	-0.143094293430539	11	40385267	40409925	1	protein_coding	slc45a1	solute carrier family 45, member 1 [Source:ZFIN;Acc:ZDB-GENE-070112-2152]
ENSDARG00000019815	0.280743991780726	0.62943773768353	-0.121056563768404	9	15391097	15453436	-1	protein_coding	fn1a	fibronectin 1a [Source:ZFIN;Acc:ZDB-GENE-000426-1]
ENSDARG00000062381	0.28079500961676	0.62943773768353	-0.0992349532077686	18	20552250	20570941	-1	protein_coding	si:ch211-238n5.4	si:ch211-238n5.4 [Source:ZFIN;Acc:ZDB-GENE-050419-80]
ENSDARG00000074328	0.280828842349338	0.62943773768353	-0.0979377357436383	10	15819093	15855160	1	protein_coding	apba1b	amyloid beta (A4) precursor protein-binding, family A, member 1b [Source:ZFIN;Acc:ZDB-GENE-070925-3]
ENSDARG00000058740	0.280880983030396	0.62943773768353	-0.131958073698825	21	11752613	11763515	-1	protein_coding	ube2r2	ubiquitin-conjugating enzyme E2R 2 [Source:ZFIN;Acc:ZDB-GENE-040718-344]
ENSDARG00000090993	0.280903704952357	0.62943773768353	0.10474042529491	14	17261921	17270814	-1	protein_coding	rnf4	ring finger protein 4 [Source:ZFIN;Acc:ZDB-GENE-041008-246]
ENSDARG00000097856	0.28091428101117	0.62943773768353	-0.0975526580865444	5	34520895	34526861	1	antisense	si:ch211-195c22.3	si:ch211-195c22.3 [Source:ZFIN;Acc:ZDB-GENE-131203-1]
ENSDARG00000104528	0.280933726963006	0.62943773768353	0.137681990728378	9	200017	203313	1	protein_coding	cldn10b	claudin 10b [Source:ZFIN;Acc:ZDB-GENE-050522-42]
ENSDARG00000063414	0.280944707277789	0.62943773768353	-0.131919032459656	18	13094492	13153265	-1	protein_coding	tmem5	transmembrane protein 5 [Source:ZFIN;Acc:ZDB-GENE-060929-1018]
ENSDARG00000012723	0.281068082345954	0.629642437971446	0.0573274578222615	21	27333899	27344918	1	protein_coding	rbm14a	RNA binding motif protein 14a [Source:ZFIN;Acc:ZDB-GENE-050522-496]
ENSDARG00000071586	0.281194105900542	0.629645301109418	-0.141633529238202	14	26212936	26238399	-1	protein_coding	tgfbi	transforming growth factor, beta-induced [Source:ZFIN;Acc:ZDB-GENE-030131-73]
ENSDARG00000041720	0.281215497010902	0.629645301109418	0.107805037883216	8	41446058	41455100	1	protein_coding	arpc5la	actin related protein 2/3 complex, subunit 5-like, a [Source:ZFIN;Acc:ZDB-GENE-040426-1453]
ENSDARG00000091748	0.28123701413993	0.629645301109418	-0.149258579713178	14	9084836	9108526	-1	protein_coding	tbx22	T-box 22 [Source:ZFIN;Acc:ZDB-GENE-090626-2]
ENSDARG00000015891	0.281250678631699	0.629645301109418	-0.150703392574997	12	43313076	43413619	-1	protein_coding	ptprea	protein tyrosine phosphatase, receptor type, E, a [Source:ZFIN;Acc:ZDB-GENE-100714-1]
ENSDARG00000077580	0.281252555124933	0.629645301109418	-0.145696468018093	6	8386689	8415548	1	protein_coding	tspeara	thrombospondin-type laminin G domain and EAR repeats a [Source:ZFIN;Acc:ZDB-GENE-120215-12]
ENSDARG00000068883	0.281261413291061	0.629645301109418	-0.141761518869474	15	34734246	34741801	1	protein_coding	tspan13a	tetraspanin 13a [Source:ZFIN;Acc:ZDB-GENE-040718-19]
ENSDARG00000011088	0.281336998103805	0.629742841340459	-0.150318539453799	7	48726988	48779712	1	protein_coding	si:ch211-288d18.1	si:ch211-288d18.1 [Source:ZFIN;Acc:ZDB-GENE-060503-323]
ENSDARG00000101818	0.281432571436961	0.629885096454256	-0.1494921483962	7	35243178	35247726	1	antisense	si:ch211-271c18.2	si:ch211-271c18.2 [Source:ZFIN;Acc:ZDB-GENE-141216-213]
ENSDARG00000100357	0.281507156647039	0.629939597627392	-0.150441342188323	22	8126523	8144595	-1	protein_coding	si:ch73-44m9.3	si:ch73-44m9.3 [Source:ZFIN;Acc:ZDB-GENE-081104-290]
ENSDARG00000098299	0.281545052903788	0.629939597627392	0.103060459680644	8	7859025	7869212	1	protein_coding	ENSDARG00000098299	
ENSDARG00000034956	0.28156856031009	0.629939597627392	0.0638822716285044	19	31218200	31223848	-1	protein_coding	myclb	v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog b [Source:ZFIN;Acc:ZDB-GENE-030131-5561]
ENSDARG00000014179	0.281585017637012	0.629939597627392	0.114890629730873	23	27627245	27645126	-1	protein_coding	pfkma	phosphofructokinase, muscle a [Source:ZFIN;Acc:ZDB-GENE-040912-135]
ENSDARG00000078447	0.281740539537117	0.630155915511573	0.125391975260938	10	8457417	8476116	-1	protein_coding	tctn1	tectonic family member 1 [Source:ZFIN;Acc:ZDB-GENE-081104-157]
ENSDARG00000014995	0.281745781959447	0.630155915511573	-0.0820354769356782	22	28691720	28695555	-1	protein_coding	jagn1b	jagunal homolog 1b [Source:ZFIN;Acc:ZDB-GENE-040801-103]
ENSDARG00000069440	0.281834958268823	0.630173277506884	-0.140069132317639	9	31009544	31251958	1	protein_coding	dachd	dachshund d [Source:ZFIN;Acc:ZDB-GENE-070427-2]
ENSDARG00000097001	0.281849079148195	0.630173277506884	-0.130511541423451	16	23101999	23104530	-1	processed_transcript	si:ch73-233c7.1	si:ch73-233c7.1 [Source:ZFIN;Acc:ZDB-GENE-131125-36]
ENSDARG00000105329	0.281877876014631	0.630173277506884	0.133895365197234	11	897207	953160	-1	processed_transcript	si:ch1073-280o20.1	si:ch1073-280o20.1 [Source:ZFIN;Acc:ZDB-GENE-160114-73]
ENSDARG00000076766	0.281887975140608	0.630173277506884	0.12132563058863	7	73598890	73599302	1	protein_coding	zgc:163061	zgc:163061 [Source:ZFIN;Acc:ZDB-GENE-070410-132]
ENSDARG00000030177	0.28191372284381	0.630173277506884	-0.084282273757262	9	22160391	22165801	-1	protein_coding	uchl3	ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase) [Source:ZFIN;Acc:ZDB-GENE-050522-158]
ENSDARG00000097852	0.28200332669004	0.630301947428677	0.143459455415108	12	44806977	44810933	-1	protein_coding	si:ch73-364m4.1	si:ch73-364m4.1 [Source:ZFIN;Acc:ZDB-GENE-131121-617]
ENSDARG00000002967	0.282053826273157	0.630330674540378	-0.121678873291627	3	40135846	40142886	-1	protein_coding	pdap1b	pdgfa associated protein 1b [Source:ZFIN;Acc:ZDB-GENE-040426-942]
ENSDARG00000102267	0.282080266787603	0.630330674540378	-0.114747947581257	3	44109468	44113103	-1	protein_coding	znf750	zinc finger protein 750 [Source:ZFIN;Acc:ZDB-GENE-050417-313]
ENSDARG00000068888	0.282148310279032	0.630411109893098	-0.15051812284975	9	48572984	48584546	-1	protein_coding	klhl41a	kelch-like family member 41a [Source:ZFIN;Acc:ZDB-GENE-081105-22]
ENSDARG00000079434	0.282198265104131	0.630451115600608	0.054146015729061	1	24527348	24625320	1	protein_coding	si:ch211-208h7.4	si:ch211-208h7.4 [Source:ZFIN;Acc:ZDB-GENE-030131-6110]
ENSDARG00000018107	0.282336647254837	0.630688642760607	-0.150573396122001	1	51544791	51567154	-1	protein_coding	rab3da	RAB3D, member RAS oncogene family, a [Source:ZFIN;Acc:ZDB-GENE-080722-14]
ENSDARG00000002174	0.282389169498459	0.630732041639762	0.102420088175249	4	17550158	17565020	1	protein_coding	itfg2	integrin alpha FG-GAP repeat containing 2 [Source:ZFIN;Acc:ZDB-GENE-041008-161]
ENSDARG00000073976	0.282440918714776	0.630732041639762	0.14670463925073	1	44604598	44613781	-1	protein_coding	CABZ01051901.1	
ENSDARG00000030250	0.282456090338826	0.630732041639762	-0.14073650657562	22	818830	839988	1	protein_coding	dennd2db	DENN/MADD domain containing 2Db [Source:ZFIN;Acc:ZDB-GENE-041114-34]
ENSDARG00000101095	0.282484331597087	0.630732041639762	-0.136757110301996	16	41395445	41515510	-1	protein_coding	cpne4a	copine IVa [Source:ZFIN;Acc:ZDB-GENE-060503-427]
ENSDARG00000090770	0.282543928772206	0.630793510711391	0.116351519039075	2	28156724	28199141	-1	protein_coding	RNF31	ring finger protein 31 [Source:HGNC Symbol;Acc:HGNC:16031]
ENSDARG00000061505	0.282595387570292	0.630836798558241	0.0678976951362563	6	14854113	14900780	1	protein_coding	mrps9	mitochondrial ribosomal protein S9 [Source:ZFIN;Acc:ZDB-GENE-060825-257]
ENSDARG00000069715	0.282645965453484	0.630854143988368	0.146117040618371	13	13447560	13450141	1	protein_coding	foxi2	forkhead box I2 [Source:ZFIN;Acc:ZDB-GENE-031126-2]
ENSDARG00000077405	0.282699598661119	0.630854143988368	0.136559633596708	23	45487012	45605143	1	protein_coding	ENSDARG00000077405	
ENSDARG00000060001	0.28274100583951	0.630854143988368	-0.0916009617760492	12	956855	964213	-1	protein_coding	mettl9	methyltransferase like 9 [Source:ZFIN;Acc:ZDB-GENE-061013-752]
ENSDARG00000020504	0.282746490029316	0.630854143988368	0.0660854103114431	3	47824036	47825789	-1	protein_coding	h3f3a	H3 histone, family 3A [Source:ZFIN;Acc:ZDB-GENE-040426-1928]
ENSDARG00000100534	0.282763509102	0.630854143988368	-0.146363118724465	KN150142.1	849	9957	-1	protein_coding	irak4	interleukin-1 receptor-associated kinase 4 [Source:ZFIN;Acc:ZDB-GENE-040426-738]
ENSDARG00000101651	0.282832882890294	0.630937359870149	0.142966894429977	13	6079905	6089788	-1	protein_coding	si:zfos-1056e6.1	si:zfos-1056e6.1 [Source:ZFIN;Acc:ZDB-GENE-141216-389]
ENSDARG00000103825	0.282985289209605	0.631205763016457	-0.126596721667133	21	45842249	45852915	-1	protein_coding	galnt10	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10 (GalNAc-T10) [Source:ZFIN;Acc:ZDB-GENE-030131-595]
ENSDARG00000005673	0.283022250588984	0.631216631670737	-0.147635976771635	2	15432152	15438378	1	protein_coding	f3b	coagulation factor IIIb [Source:ZFIN;Acc:ZDB-GENE-050417-234]
ENSDARG00000015003	0.283072207573671	0.631256478311041	-0.143048611571247	23	18688895	18761152	-1	protein_coding	arhgap4b	Rho GTPase activating protein 4b [Source:ZFIN;Acc:ZDB-GENE-090311-38]
ENSDARG00000057210	0.283220360151971	0.631515269162256	-0.148606456449228	18	17034374	17048364	-1	protein_coding	has3	hyaluronan synthase 3 [Source:ZFIN;Acc:ZDB-GENE-021118-1]
ENSDARG00000015422	0.283339136723385	0.63164709975818	-0.0917421867034943	6	40650252	40660136	-1	protein_coding	ppil1	peptidylprolyl isomerase (cyclophilin)-like 1 [Source:ZFIN;Acc:ZDB-GENE-051009-1]
ENSDARG00000042133	0.283353818394958	0.63164709975818	0.112279608704793	20	34079067	34082864	1	protein_coding	si:dkey-51e6.1	si:dkey-51e6.1 [Source:ZFIN;Acc:ZDB-GENE-041014-198]
ENSDARG00000045675	0.283386543855855	0.63164709975818	-0.150106632374737	4	13552551	13568668	-1	protein_coding	mdm1	Mdm1 nuclear protein homolog (mouse) [Source:ZFIN;Acc:ZDB-GENE-041210-117]
ENSDARG00000096135	0.283407925497722	0.63164709975818	0.13177357555691	4	13009831	13014476	1	lincRNA	si:dkey-6a5.10	si:dkey-6a5.10 [Source:ZFIN;Acc:ZDB-GENE-110914-173]
ENSDARG00000026137	0.28349854667739	0.631739196409861	-0.138514128675134	14	46318781	46348420	1	protein_coding	sfxn5b	sideroflexin 5b [Source:ZFIN;Acc:ZDB-GENE-050706-107]
ENSDARG00000040141	0.283519386426997	0.631739196409861	-0.135716682256566	22	1283689	1290245	1	protein_coding	si:ch73-138e16.5	si:ch73-138e16.5 [Source:ZFIN;Acc:ZDB-GENE-070705-204]
ENSDARG00000095674	0.283545593264331	0.631739196409861	-0.145362636510482	18	37291560	37300158	1	protein_coding	tmem123	transmembrane protein 123 [Source:ZFIN;Acc:ZDB-GENE-050419-69]
ENSDARG00000094557	0.283624687922153	0.631832970627702	0.149751045301111	3	15355475	15356358	1	protein_coding	nupr1	nuclear protein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-4653]
ENSDARG00000077341	0.283651922302539	0.631832970627702	-0.10702788172044	23	39914946	39956244	-1	protein_coding	ppp1r14c	protein phosphatase 1, regulatory (inhibitor) subunit 14C [Source:ZFIN;Acc:ZDB-GENE-050706-92]
ENSDARG00000052558	0.283816068156236	0.63212702408303	0.138544206686259	8	21114177	21123879	1	protein_coding	porcn	porcupine homolog (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-081105-87]
ENSDARG00000076949	0.283848565658053	0.632127831434344	0.13570163946335	10	19637947	19640520	1	protein_coding	zgc:173837	zgc:173837 [Source:ZFIN;Acc:ZDB-GENE-080213-12]
ENSDARG00000038576	0.283981175166189	0.632351561772028	-0.0713420916352159	12	7204163	7219767	-1	protein_coding	ube2d1b	ubiquitin-conjugating enzyme E2D 1b [Source:ZFIN;Acc:ZDB-GENE-030131-2735]
ENSDARG00000019507	0.284017656645063	0.632361213793439	0.0931868512295375	3	25868606	25880569	1	protein_coding	mcm5	minichromosome maintenance complex component 5 [Source:ZFIN;Acc:ZDB-GENE-021209-1]
ENSDARG00000013016	0.284072801151738	0.632412411889523	0.0989838494403926	11	6200021	6209370	-1	protein_coding	pole4	polymerase (DNA-directed), epsilon 4, accessory subunit [Source:ZFIN;Acc:ZDB-GENE-050522-309]
ENSDARG00000096118	0.28417386497549	0.63255861634001	-0.127521027731345	4	722947	724072	1	protein_coding	ost4	oligosaccharyltransferase complex subunit 4 (non-catalytic) [Source:ZFIN;Acc:ZDB-GENE-110307-1]
ENSDARG00000008660	0.284231773223403	0.63255861634001	0.104189353657125	7	18365720	18403802	-1	protein_coding	coro1b	coronin, actin binding protein, 1B [Source:ZFIN;Acc:ZDB-GENE-040123-3]
ENSDARG00000006010	0.284234945342349	0.63255861634001	0.0688898156746751	24	17115582	17122816	1	protein_coding	bmi1a	bmi1 polycomb ring finger oncogene 1a [Source:ZFIN;Acc:ZDB-GENE-030131-224]
ENSDARG00000103644	0.284352123079111	0.63269794407493	-0.141592330100153	10	36215209	36216529	1	transcribed_unprocessed_pseudogene	si:ch211-215a9.36	si:ch211-215a9.36 [Source:ZFIN;Acc:ZDB-GENE-141222-37]
ENSDARG00000094559	0.284361879089343	0.63269794407493	-0.145354096763712	12	16470701	16819445	-1	protein_coding	zgc:174855	zgc:174855 [Source:ZFIN;Acc:ZDB-GENE-071004-74]
ENSDARG00000101452	0.284430535342012	0.632779129236905	-0.146278357217029	5	15881082	15899043	1	protein_coding	SUSD2	sushi domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30667]
ENSDARG00000063313	0.284466364940416	0.632787274086048	-0.141282318723206	3	3955039	3999334	1	protein_coding	plbd1	phospholipase B domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-050411-22]
ENSDARG00000078527	0.284541885727835	0.63288369902219	-0.123538083039922	16	29521351	29545712	-1	protein_coding	lingo4b	leucine rich repeat and Ig domain containing 4b [Source:ZFIN;Acc:ZDB-GENE-091214-3]
ENSDARG00000009982	0.284710764431505	0.633128577931806	-0.103934099969932	14	10032403	10065624	-1	protein_coding	fam199x	family with sequence similarity 199, X-linked [Source:ZFIN;Acc:ZDB-GENE-040808-24]
ENSDARG00000076923	0.284716354043249	0.633128577931806	-0.0832907498321845	8	26695393	26784601	-1	protein_coding	kazna	kazrin, periplakin interacting protein a [Source:ZFIN;Acc:ZDB-GENE-081105-97]
ENSDARG00000103991	0.28494964866911	0.633526573048822	0.121031024268164	KN149880.1	51895	63329	-1	protein_coding	ENSDARG00000103991	
ENSDARG00000020986	0.284974103183052	0.633526573048822	-0.111561950213629	8	3364403	3380735	1	protein_coding	ctu1	cytosolic thiouridylase subunit 1 homolog (S. pombe) [Source:ZFIN;Acc:ZDB-GENE-040426-704]
ENSDARG00000104834	0.28499194981999	0.633526573048822	-0.149701328433798	15	3925756	3958788	-1	protein_coding	ANO7	anoctamin 7 [Source:HGNC Symbol;Acc:HGNC:31677]
ENSDARG00000062973	0.285228828879368	0.633969148762862	0.1038039133708	11	7971404	8116424	-1	protein_coding	ttll7	tubulin tyrosine ligase-like family, member 7 [Source:ZFIN;Acc:ZDB-GENE-070112-2112]
ENSDARG00000077265	0.285295247349058	0.633969148762862	-0.0860884622254123	13	37343203	37349099	-1	protein_coding	wdr89	WD repeat domain 89 [Source:ZFIN;Acc:ZDB-GENE-090319-3]
ENSDARG00000024877	0.285319098663065	0.633969148762862	0.102684694173895	7	24104909	24119722	-1	protein_coding	ptgr1	prostaglandin reductase 1 [Source:ZFIN;Acc:ZDB-GENE-041212-80]
ENSDARG00000067996	0.285345292596271	0.633969148762862	-0.0858606811934088	25	20503999	20569100	-1	protein_coding	csk	c-src tyrosine kinase [Source:ZFIN;Acc:ZDB-GENE-061103-493]
ENSDARG00000059805	0.285394159136032	0.633969148762862	-0.14431559362566	3	4733901	4753472	-1	protein_coding	slc25a38a	solute carrier family 25, member 38a [Source:ZFIN;Acc:ZDB-GENE-060929-320]
ENSDARG00000073961	0.285427525602848	0.633969148762862	-0.141940746333664	21	32018822	32027735	-1	protein_coding	CYSTM1 (1 of many)	cysteine rich transmembrane module containing 1 [Source:HGNC Symbol;Acc:HGNC:30239]
ENSDARG00000003971	0.285428554670787	0.633969148762862	-0.0971977869467215	25	32338903	32345058	-1	protein_coding	isl2a	ISL LIM homeobox 2a [Source:ZFIN;Acc:ZDB-GENE-980526-562]
ENSDARG00000021885	0.285448871465237	0.633969148762862	0.148591883444119	13	50012247	50032585	-1	protein_coding	CACUL1	CDK2 associated cullin domain 1 [Source:HGNC Symbol;Acc:HGNC:23727]
ENSDARG00000094821	0.285568533491875	0.634163312521864	-0.149498134672335	22	7762945	7765347	1	protein_coding	si:ch73-44m9.2	si:ch73-44m9.2 [Source:ZFIN;Acc:ZDB-GENE-081031-72]
ENSDARG00000045568	0.285683961326796	0.634348030619642	-0.149450357722079	4	17290990	17308444	1	protein_coding	bcat1	branched chain amino-acid transaminase 1, cytosolic [Source:ZFIN;Acc:ZDB-GENE-030131-9358]
ENSDARG00000038066	0.285755529218594	0.634435329035999	0.0705020707841331	3	25239370	25246615	-1	protein_coding	kpna2	karyopherin alpha 2 (RAG cohort 1, importin alpha 1) [Source:ZFIN;Acc:ZDB-GENE-040718-22]
ENSDARG00000011490	0.285854762904806	0.634475867550375	-0.141613741310144	23	41420376	41536407	-1	protein_coding	scube3	signal peptide, CUB domain, EGF-like 3 [Source:ZFIN;Acc:ZDB-GENE-060717-1]
ENSDARG00000017067	0.285930154048049	0.634475867550375	0.0822984758300765	10	25234625	25242752	1	protein_coding	chordc1b	cysteine and histidine-rich domain (CHORD) containing 1b [Source:ZFIN;Acc:ZDB-GENE-040426-1288]
ENSDARG00000032997	0.28601887315871	0.634475867550375	0.0941057691020485	5	1110042	1125794	1	protein_coding	rnf185	ring finger protein 185 [Source:ZFIN;Acc:ZDB-GENE-040426-1977]
ENSDARG00000056226	0.286034535570732	0.634475867550375	-0.149409739499463	22	20087737	20101252	-1	protein_coding	creb3l3a	cAMP responsive element binding protein 3-like 3a [Source:ZFIN;Acc:ZDB-GENE-030131-4298]
ENSDARG00000097816	0.286037841484725	0.634475867550375	-0.113717438245021	15	37815674	37817430	-1	protein_coding	si:dkey-117a8.1	si:dkey-117a8.1 [Source:ZFIN;Acc:ZDB-GENE-131121-256]
ENSDARG00000045139	0.286064427687701	0.634475867550375	-0.133497704696364	7	44463128	44474538	1	protein_coding	ca7	carbonic anhydrase VII [Source:ZFIN;Acc:ZDB-GENE-040426-1786]
ENSDARG00000097326	0.286068883002973	0.634475867550375	0.147752335021686	4	26137979	26158352	-1	lincRNA	si:dkeyp-14f10.3	si:dkeyp-14f10.3 [Source:ZFIN;Acc:ZDB-GENE-131127-529]
ENSDARG00000014690	0.286131397980607	0.634475867550375	0.0875958698880496	7	51358745	51364629	-1	protein_coding	rps4x	ribosomal protein S4, X-linked [Source:ZFIN;Acc:ZDB-GENE-040927-19]
ENSDARG00000098652	0.286139942150053	0.634475867550375	0.125320520436133	14	26975638	26999424	-1	protein_coding	pcdh11	protocadherin 11 [Source:ZFIN;Acc:ZDB-GENE-140106-21]
ENSDARG00000105492	0.286146859544283	0.634475867550375	0.116518551380645	20	12672567	12749151	-1	protein_coding	si:dkey-97l20.6	si:dkey-97l20.6 [Source:ZFIN;Acc:ZDB-GENE-160113-54]
ENSDARG00000056842	0.286160549829229	0.634475867550375	0.145468224809393	5	19621286	19631888	-1	protein_coding	usp30	ubiquitin specific peptidase 30 [Source:ZFIN;Acc:ZDB-GENE-060526-335]
ENSDARG00000078613	0.286160840674441	0.634475867550375	-0.122969683919813	4	12967791	12969172	1	protein_coding	vhll	von Hippel-Lindau tumor suppressor like [Source:ZFIN;Acc:ZDB-GENE-081022-78]
ENSDARG00000007901	0.286263569785327	0.634563140168376	0.0547798286797887	20	49274034	49293895	1	protein_coding	crnkl1	crooked neck pre-mRNA splicing factor 1 [Source:ZFIN;Acc:ZDB-GENE-040426-694]
ENSDARG00000017562	0.28626471993565	0.634563140168376	0.0823667170159787	25	30017321	30107293	1	protein_coding	banp	BTG3 associated nuclear protein [Source:ZFIN;Acc:ZDB-GENE-050522-54]
ENSDARG00000037843	0.286310970455165	0.634594152092794	-0.0551555308571058	10	3030376	3038993	1	protein_coding	tor4aa	torsin family 4, member Aa [Source:ZFIN;Acc:ZDB-GENE-050417-9]
ENSDARG00000079610	0.286415449199638	0.634754202479279	-0.0781837238850711	19	552154	586491	1	protein_coding	akap9	A kinase (PRKA) anchor protein 9 [Source:ZFIN;Acc:ZDB-GENE-030131-7276]
